gene,in_network,disease_score,tissue_score,topology_score,ppi_final,score_mode,score_weight_sum,note,gene_in_d,gene_d_evidence_score,gene_in_t,gene_t_weight,mapped_tissues_json,d_gene_count,t_gene_count
ENSG00000307512,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307852,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307856,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307876,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307923,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308134,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307967,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307970,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306565,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307477,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307977,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307457,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307401,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308018,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307814,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308146,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306527,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306529,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306545,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307533,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307537,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307543,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307564,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307571,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307764,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307613,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307641,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307699,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306500,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307709,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307726,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307739,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307744,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307758,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307760,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307599,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306828,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307272,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307177,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307167,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306606,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307038,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307018,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306970,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308048,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306791,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306608,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306855,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306630,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306967,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306648,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306949,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306667,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306936,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306805,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307385,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307351,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306834,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307349,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307343,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308124,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307331,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307323,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308081,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307300,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307317,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308084,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306598,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308094,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306848,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306602,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308099,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308106,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000308116,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000307318,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FKBP9P1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FLJ40194,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FLJ43315,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FLYWCH1P1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FOLH1B,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FOXD2-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FOXG1-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FOXO6-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FRG2EP,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FRMD4A-AS2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FRMD6-AS2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GACAT2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GALNT13-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GAPDHP30,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENSG00000306504,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GAPLINC,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GAS1RR,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GCAWKR,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GFOD3P,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GIRGL,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GOLGA2P11,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GOLGA2P6,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GOLGA6L25,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GOLGA6L5P,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GOLGA8CP,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GOLM2P1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GOSR2-DT,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GP6-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GPAT4-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GAPDHP68,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ENTPD1-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
EP300-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ERCC6L2-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ERVH48-1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ESRRAP1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
ETS2-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM131B-AS2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM138E,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM174A-DT,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM181A-AS1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM230C,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM230E,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM230I,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM238C,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FHIP1A-DT,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM83B,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM86DP,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM90A12,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM90A27P,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM90A28P,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM99A,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FBXO38-DT,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FDX1P2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FEN1P1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FENDRR,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FER1L6-AS2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FGF14-IT1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FGF7P2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FGF7P3,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FGFR1OP2P1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
FAM32DP,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHA2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHG1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,True,1,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHG2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV1-69D,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV2-70,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3-20,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3-29,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3-30,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3-41,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3-6,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3-64,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3-65,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3-71,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHV3OR15-7,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
GPC5-AS2,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHVII-30-21,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGHVII-40-1,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGKV1-22,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGKV1-5,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
IGKV2-23,False,0.0,0.0,0.0,0.0,NOT_IN_STRING,0.0,NOT_IN_STRING,False,0.0,False,0,"[""eye"", ""nerve"", ""retina""]",114,11370
